id;state;slug;title;short_title;icon;novelty_order;featured_order;teaser_title;teaser_text;detail_title;detail_text;created_at;created_by;updated_at;updated_by;deleted_at;deleted_by;order;seo_text
66;online;ios;iOS;iOS;topics/ios.svg;;18;;;;;02.12.22 08:11;;01.06.23 12:47;5;;;;"Hinter der Bezeichnung iOS verbirgt sich das für Apple-Geräte verwendete Betriebssystem.  Zum Einsatz kommt es beim iPhone, iPad, iPod sowie der Apple Watch. In der Praxis bedeutet dies, dass du ausschließlich eigens für Apple programmierte Apps zusammen mit Apple Geräten verwenden kannst. Um die Vorteile des iOS Betriebssystems optimal nutzen zu können, musst du genaue Kenntnisse der einzelnen Eigenschaften und Funktionen aufweisen. 

In unserer iOS Schulung vermitteln wir dir neben essenziellen Grundkenntnissen auch spezielles Know-how für Fortgeschrittene. Nach Abschluss unserer hochwertigen und leicht verständlichen Live Weiterbildung bist du in der Lage, vom iOS Betriebssystem in allen seinen Facetten zu profitieren. 

Live-Online-Training für iOS: ein solides Fundament 

Ein Blick in die Geschichte verdeutlicht die lange und kontinuierliche Entwicklung des iOS Betriebssystems. Seit der Einführung seiner ersten Version im Jahre 2007 hat es mehrere Generationen durchlaufen. Mit Stand vom 30. November 2022 beispielsweise lautet die aktuelle Version 16.1.2. Die regelmäßigen Updates sind ein Garant für eine fortwährende Optimierung und Erweiterung der Eigenschaften und Funktionen. Dass die ständige Aktualisierung für Laien eine kleine Herausforderung darstellen kann, ist nachvollziehbar.  

An dieser Stelle kommt unser Online Training ins Spiel, das dir sowohl die Grundlagen des iOS Betriebssystems als auch besondere Features und Finessen nahebringt.

Generell hast du die Wahl zwischen einem Kurs für den Start und dem Pendant für Fortgeschrittene. Neben wertvollen Tipps zur gewinnbringenden Nutzung in Beruf und Freizeit erhältst du zahlreiche Hintergrundinformationen. Möchtest du endlich das gesamte Potenzial deines Apple Gerätes ausschöpfen, dann melde dich noch heute zu unserer iOS Schulung an."
67;online;java;Java;Java;topics/java.svg;;4;;;;;02.12.22 08:11;;01.06.23 12:41;5;;;;"Java ist eine objektorientierte Programmiersprache, die vor allem im Bereich der Webentwicklung und der Entwicklung von mobilen Anwendungen verwendet wird. Durch ihre plattformübergreifende Funktionalität ist Java sehr beliebt und wird in vielen Unternehmen genutzt. Java ist eine sehr gefragte Programmiersprache und wird in vielen Unternehmen weltweit eingesetzt. Das bedeutet, dass es viele Jobmöglichkeiten im Bereich Java-Entwicklung gibt und die Nachfrage nach Java-Kenntnissen auf dem Arbeitsmarkt hoch ist. Java bietet eine Vielzahl von Bibliotheken und Frameworks, die das Entwickeln von Anwendungen erleichtern. Dies macht es möglich, schneller und effizienter zu entwickeln. Insgesamt ist Java eine mächtige und vielseitige Programmiersprache, die für viele Bereiche der Softwareentwicklung eingesetzt wird und daher immer eine gute Wahl für die Weiterbildung ist.

Du suchst nach einer Schulung, um deine Java-Kenntnisse zu verbessern? Dann bist du bei uns genau richtig! Wir bieten eine Vielzahl an Java Schulungen für den Start und für Fortgeschrittene an. Egal, ob du lieber online oder live lernen möchtest, wir haben für jedes Lernbedürfnis das passende Angebot. Unsere Java Schulungen sind für alle geeignet, die sich für die Programmiersprache interessiert und ihre Kenntnisse vertiefen möchten. Du kannst zwischen verschiedenen Schulungsformaten wählen, wie zum Beispiel Live-Online-Training oder Präsenzschulungen. Sollte das für dich passende Angebot nicht dabei sein, hast du auch die Möglichkeit, eine individuelle Schulung bei uns zu buchen. Hierbei kannst du den Schulungstermin, die Dauer und die Unterrichtszeiten ganz nach deinen Wünschen festlegen und hast die individuelle Betreuung durch unser Trainings-Personal.

Warte nicht länger und melde dich jetzt bei uns! Wir freuen uns darauf, dich in deiner Java Weiterbildung zu unterstützen."
68;online;javascript;JavaScript;JS;topics/javascript.svg;;6;;;;;02.12.22 08:11;;01.06.23 12:43;5;;;;"Unsere JavaScript-Schulungen vermitteln Ihnen das technische und praktische Wissen, das Sie bei der Lösung Ihrer beruflichen Aufgaben unterstützt. Sie profitieren vom umfassenden Wissen unserer praxis- und projekterfahrenen Dozenten.

Wofür sind JavaScript-Kurse nützlich?

Javascript gehört zu den Skriptsprachen und wird hauptsächlich auf Webseiten verwendet. Mit JavaScript können Sie beispielsweise statische Websites mit AJAX dynamisch gestalten und jetzt sogar anspruchsvolle Browsergames erstellen, die mit klassischen Spielen mithalten können.

Außerdem kann JavaScript nun nicht nur clientseitig (im Browser), sondern auch serverseitig verwendet werden. Implementierungen wie Node.js laufen meist im Arbeitsspeicher und bieten daher parallele Ausführungsmöglichkeiten und eine enorme Leistung. 

Es gibt unterschiedliche Anforderungen für Profi-Benutzer, Fortgeschrittene und Anfänger, die Sie mit separaten JavaScript-Tutorials abdecken können. Anwender, die noch kein tiefgreifendes JavaScript-Verständnis haben, lernen im JavaScript-Grundlagenkurs die wichtigsten Grundlagen kennen. Erfahrene Anwender vertiefen ihr Wissen mit einem fachspezifischen JavaScript-Kurs. Fortgeschrittene können im Javascript Structure Workshop zum Experten werden.

Welche JavaScript-Schulung ist die richtige?

Wer Javascript lernen möchte, stößt wegen der entscheidenden Bedeutung der Skriptsprache auf viele Javascript-Seminare. Bei uns sind verschiedene Javascript-Kurse stark vertreten und bieten sowohl Basis- als auch Aufbaukurse, die das Wissen vertiefen und erweitern. Grundsätzlich finden Sie bei Medienreich folgende Javascript-Schulungen:

- Grundkurse: Dieser lehrt die grundlegende Syntax und den Befehlssatz in JavaScript. Die Teilnehmer lernen, wann JavaScript verwendet wird und was Operatoren, Variablen, Arrays, Funktionen und Schleifen sind.

- Fortgeschrittenenkurse: Diese Kurse vertiefen die JavaScript-Kenntnisse, sodass die Teilnehmer beispielsweise eigene Javascript-Anwendungen oder interaktive Steuerungen entwickeln können.

- Kurse für Profis: Für Teilnehmer mit fundierten Javascript-Kenntnissen eröffnen sich viele Anwendungsmöglichkeiten. Im Advanced Javascript Workshop lernen Sie, browserübergreifende Anwendungen zu schreiben oder komplexe interaktive Websites zu programmieren."
69;online;joomla;Joomla!;Joomla!;topics/joomla.svg;;153;;;;;02.12.22 08:11;;02.12.22 07:11;;;;;
70;online;jquery;jQuery;jQuery;topics/jquery.svg;;150;;;;;02.12.22 08:11;;02.12.22 07:11;;;;;
71;online;kanban;Kanban;Kanban;topics/kanban.svg;;83;;;;;02.12.22 08:11;;08.02.23 23:28;2;;;;
72;online;kotlin;Kotlin;Kotlin;topics/kotlin.svg;10;26;;;;;02.12.22 08:11;;02.12.22 07:11;;;;;
73;online;kubernetes;Kubernetes;Kubernetes;topics/kubernetes.svg;11;120;;;;;02.12.22 08:11;;02.12.22 07:11;;;;;
74;online;latex;LaTeX;LaTeX;topics/latex.svg;;75;;;;;02.12.22 08:11;;02.12.22 07:11;;;;;
75;online;libreoffice;LibreOffice;LibreOffice;topics/libreoffice.svg;;156;;;;;02.12.22 08:11;;02.12.22 07:11;;;;;
76;online;linkedin;LinkedIn;LinkedIn;topics/linkedin.svg;;49;;;;;02.12.22 08:11;;24.02.23 10:34;2;;;;
77;online;linux;Linux;Linux;topics/linux.svg;;87;;;;;02.12.22 08:11;;02.12.22 07:11;;;;;
78;online;logic-pro;Logic Pro;Logic Pro;topics/logic-pro.png;;77;;;;;02.12.22 08:11;;02.12.22 07:11;;;;;
79;online;machine-learning;Machine Learning;Machine Learning;topics/machine-learning.svg;;60;;;;;02.12.22 08:11;;08.02.23 22:31;2;;;;
80;online;magento;Magento;Magento;topics/magento.svg;;122;;;;;02.12.22 08:11;;02.12.22 07:11;;;;;
81;online;mariadb;MariaDB;MariaDB;topics/mariadb.svg;;125;;;;;02.12.22 08:11;;02.12.22 07:11;;;;;
82;online;maxon-bodypaint-3d;MAXON BodyPaint 3D;BodyPaint 3D;topics/maxon-bodypaint-3d.png;;78;;;;;02.12.22 08:11;;02.12.22 07:11;;;;;
83;online;maxon-cinema-4d;MAXON Cinema 4D;Cinema 4D;topics/maxon-cinema-4d.png;;65;;;;;02.12.22 08:11;;02.12.22 07:11;;;;;
84;online;microsoft-365;Microsoft 365;Office 365;topics/microsoft-365.svg;;58;;;;;02.12.22 08:11;;02.12.22 07:11;;;;;
85;online;microsoft-access;Microsoft Access;Access;topics/microsoft-access.svg;;76;;;;;02.12.22 08:11;;02.12.22 07:11;;;;;
86;online;microsoft-azure;Microsoft Azure;Azure;topics/microsoft-azure.svg;;9;;;;;02.12.22 08:11;;01.06.23 12:44;5;;;;"Schaffe cloud-basierte Möglichkeiten und fördere eine wachstumsorientierte Denkweise, um die Effektivität in deinem gesamten Unternehmen zu maximieren – von der individuellen Karriereentwicklung bis zu verbesserten Geschäftsergebnissen. Entdecke technische Kurse und Schulungen, personalisierte Schulungsprogramme und Zertifizierungen, die die Leistung deiner Teams steigern.

Microsoft Azure Cloud: Rollenbasierte Azure-Zertifikate

Als zertifizierter Microsoft Partner bieten wir dir offizielle Microsoft Azure Schulungen und Hands-on-Workshops zu Microsoft Cloud Computing mit Azure an. Bei uns erhältst du die Zertifizierungen MS Azure DevOps, Microsoft Azure Fundamentals, MS Azure Security und MS Azure DevOps Server, die dich beruflich weiterbringen und dein Wissen erweitern.

Durch die Zuordnung der Jobrollen – Azure Developer, Azure Administrator, Azure DevOps Engineer, Cloud Architect, Azure Security Expert usw. – erhältst du die perfekte Vorbereitung auf die Microsoft Azure Zertifizierung. Alle unsere Azure-Kurse werden von erfahrenen Azure-Trainern unterrichtet, die ihre Azure-Cloud-Erfahrung auch in die Projekte einbringen.

Deine Ausbildung zum Microsoft Azure Experten

Laut einer Studie von Unisys planen vier von zehn Unternehmen den Wechsel in die Cloud. Das ist kein Wunder, gilt die Cloud doch als Schlüsseltechnologie für die digitale Transformation. Dementsprechend werden Mitarbeiter mit speziellen Kenntnissen im Bereich Entwicklung, Architektur und Administration von Cloud-Plattformen benötigt.

Verpasse nicht den Anschluss und erweitere deine Fähigkeiten mit einem Training, das zu dir und deiner Position passt – natürlich mit Zertifizierung.

Erwerbe mit der Schulung rollenbasierte Microsoft Azure-Zertifikate. Microsoft bietet eine „Microsoft Azure“-Cloud-Lösung an, und der rollenbasierte Zertifizierungspfad konzentriert sich eindeutig auf den Aufbau und das Erlernen von umfassenderem Cloud-Wissen. Dabei sollte ganzheitliches Denken im Vordergrund stehen, nicht nur einzelne Technologien."
87;online;microsoft-excel;Microsoft Excel;Excel;topics/microsoft-excel.svg;;14;;;;;02.12.22 08:11;;01.06.23 12:46;5;;;;"Excel-Schulungen und -Kurse: Lernen für die Praxis

Wir sind ein Full-Service-Anbieter für Microsoft-Excel-Schulungen. Wenn du den professionellen Umgang mit Microsoft Excel erlernen möchtest, sind unsere Schulungen genau das Richtige für dich. Unsere Kurse reichen von klassischen Aufbau- und Einsteigerkursen bis hin zu Aufbauschulungen für Excel Power User mit umfangreichen Excel-Kenntnissen.

In diesen Kursen lernst du, wie du Microsoft Excel effektiv in deiner täglichen Arbeit einsetzen kannst. Die Schulung deckt die grundlegenden Techniken und Inhalte ab, die für die Arbeit mit Diagrammen und Tabellenkalkulationen erforderlich sind. Außerdem erhältst du viele Tipps und Tricks von Praxis zu Praxis.

Für jede Zielgruppe gibt es passende Kurse, Schulungen und Seminare zu Microsoft Excel. Als Einsteiger erhältst du in den Microsoft-Excel-Anfängerkursen ein grundlegendes Verständnis von Zellen, Spalten und Zeilen und lernst einfache Zellformate und Formeln kennen. 

Weiterbildung in Tabellenkalkulationen und Microsoft Excel

Das weltweit beliebteste Tabellenkalkulationsprogramm ist Microsoft Excel. Microsoft Excel wird unternehmens- und branchenübergreifend auf unterschiedliche Weise eingesetzt. Microsoft Excel wird am häufigsten verwendet, um Daten aufzuzählen, zu verarbeiten und zu analysieren.

Microsoft Excel bietet jedoch viel mehr Möglichkeiten. Nimm an einer Microsoft-Excel-Schulung teil und verbessere deine Excel-Kenntnisse, um das Erstellen von Diagrammen und Tabellen oder die Verwendung von Funktionen zu vereinfachen. In Unternehmen kann Microsoft Excel auch zur Verwaltung von Umsätzen, Budgets oder zur Verwaltung von Kundendaten, Arbeitszeiten usw. verwendet werden.

Du möchtest deine Kenntnisse in der VBA-Programmierung vertiefen oder Pivot- und Excel-Tabellen sowie Logikfunktionen erstellen? Dann nimm an einem spezialisierten Microsoft-Excel-Workshop für Fortgeschrittene teil. Buche jetzt einen Excel-Kurs!"
88;online;microsoft-exchange-server;Microsoft Exchange Server;Exchange Server;topics/microsoft-exchange-server.svg;;85;;;;;02.12.22 08:11;;02.12.22 07:11;;;;;
89;online;microsoft-onenote;Microsoft OneNote;OneNote;topics/microsoft-onenote.svg;;128;;;;;02.12.22 08:11;;02.12.22 07:11;;;;;
90;online;microsoft-outlook;Microsoft Outlook;Outlook;topics/microsoft-outlook.svg;;32;;;;;02.12.22 08:11;;02.12.22 07:11;;;;;
91;online;microsoft-power-bi;Microsoft Power BI;Power BI;topics/microsoft-power-bi.svg;12;73;;;;;02.12.22 08:11;;02.12.22 07:11;;;;;
92;online;microsoft-powerpoint;Microsoft PowerPoint;PowerPoint;topics/microsoft-powerpoint.svg;;67;;;;;02.12.22 08:11;;02.12.22 07:11;;;;;
93;online;microsoft-project;Microsoft Project;MS Project;topics/microsoft-project.svg;;28;;;;;02.12.22 08:12;;02.12.22 07:12;;;;;
94;online;microsoft-sharepoint;Microsoft SharePoint;SharePoint;topics/microsoft-sharepoint.svg;;148;;;;;02.12.22 08:12;;02.12.22 07:12;;;;;
95;online;microsoft-sql-server;Microsoft SQL-Server;SQL-Server;topics/microsoft-sql-server.svg;;86;;;;;02.12.22 08:12;;02.12.22 07:12;;;;;
96;online;microsoft-teams;Microsoft Teams;Teams;topics/microsoft-teams.svg;13;95;;;;;02.12.22 08:12;;02.12.22 07:12;;;;;
97;online;microsoft-visio;Microsoft Visio;Visio;topics/microsoft-visio.svg;;118;;;;;02.12.22 08:12;;02.12.22 07:12;;;;;
98;online;microsoft-windows;Microsoft Windows;Windows;topics/microsoft-windows.svg;;43;;;;;02.12.22 08:12;;02.12.22 07:12;;;;;
99;online;microsoft-word;Microsoft Word;Word;topics/microsoft-word.svg;;16;;;;;02.12.22 08:12;;01.06.23 12:46;5;;;;"Microsoft Word ist ein grundlegender Teilbereich der Microsoft Office Software – unentbehrlich für Text- und Seitengestaltungen. Ob für die Arbeit im Büro, für daheim oder unterwegs – das Textverarbeitungsprogramm von Microsoft Word für Windows und Mac ist die Rundum-Lösung für deine strukturierten Textinhalte. Welche Möglichkeiten dir das Word-Programm eröffnet, erfährst du in unseren Microsoft Word Schulungen. Unsere intelligent aufgebauten Weiterbildungskurse zeigen dir live, wie du mit Microsoft Word effizient und professionell alle anstehenden digitalen Arbeiten erledigst und damit deine Produktivität steigerst. Nutze das breit gefächerte Potenzial von Microsoft Word, um professionell formatierte Dokumente, Broschüren, Finanzberichte, Formulare, Einladungen oder Präsentationen und viele andere Drucksachen deinen Anforderungen nach zu erstellen.

Ganz gleich, ob du neu in der multifunktionalen Umgebung von Microsoft Word bist oder bereits Kenntnisse in diesem Bereich besitzt: Wir haben die maßgeschneiderte Word-Online-Schulung für dein Leistungsniveau. Im Präsenzunterricht oder Live-Online-Training wirst du die von Word unterstützten Dateiformate kennenlernen, um Texterstellungen über die Word-Textverarbeitungsprogramme zu optimieren. Du erfährst, wie du Dokumente mithilfe von Textformatierung, Textkorrektur, Seitenlayout und dem Hinzufügen von Tabellen und Tabulatoren perfektionierst. Der Lehrinhalt umfasst ebenfalls das Erlernen tiefgreifender Einsatzmöglichkeiten wie Vorlagen, Seriendruck, Bildbearbeitungsprozesse, grafische Elemente oder Schnellbausteine und hilfreiche Tastenkombinationen. 

Du wirst umgehend in der Lage sein, Texte, Dokumente und Kreationen auf OneDrive zu speichern und sofort auf deinen anderen Endgeräten abzurufen. Wir offerieren unsere Microsoft-Word-Kurse sowohl als offene Schulungen als auch in Form von Firmenschulungen. Du interessierst dich für einen Privatkurs? Wähle einen maßgeschneiderten Einzelcoaching-Kurs, der sich ganz nach deinen individuellen Lernanforderungen richtet!"
100;online;mindmanager;MindManager;MindManager;topics/mindmanager.png;;140;;;;;02.12.22 08:12;;02.12.22 07:12;;;;;
101;online;mongodb;MongoDB;MongoDB;topics/mongodb.svg;;62;;;;;02.12.22 08:12;;02.12.22 07:12;;;;;
102;online;moodle;Moodle;Moodle;topics/moodle.svg;14;117;;;;;02.12.22 08:12;;02.12.22 07:12;;;;;
103;online;mysql;MySQL;MySQL;topics/mysql.svg;;69;;;;;02.12.22 08:12;;02.12.22 07:12;;;;;
104;online;nemetschek-allplan;Nemetschek Allplan;Allplan;topics/nemetschek-allplan.svg;;123;;;;;02.12.22 08:12;;02.12.22 07:12;;;;;
105;online;nemetschek-vectorworks;Nemetschek Vectorworks;Vectorworks;topics/nemetschek-vectorworks.png;;146;;;;;02.12.22 08:12;;02.12.22 07:12;;;;;
106;online;nlp;NLP;NLP;topics/nlp.svg;;79;;;;;02.12.22 08:12;;02.12.22 07:12;;;;;
107;online;node-js;node.js;node.js;topics/node-js.svg;15;5;;;;;02.12.22 08:12;;01.06.23 12:43;5;;;;"Schulungen und Kurse zu node.js

Unsere Node.js-Schulungen vermittelt dir das fachliche und praktische Wissen, das du für deine beruflichen Anforderungen benötigst. Du profitierst vom umfassenden Wissen unserer praxis- und projekterfahrenen Dozenten. 

Node.js ist ein Framework, das Javascript serverseitig macht. Der Node.js-Einführungskurs zielt darauf ab, die Teilnehmer in die Lage zu versetzen, serverseitige JavaScript-Anwendungen zu entwickeln. Der Kurs konzentriert sich auf die Installation von Node.js, die Integration und Konfiguration von Modulen für verteilte Serveranwendungen.

Entwickler aus verschiedenen Bereichen sind die Zielgruppe dieser Schulung

Warum ist Node.js eine gute Wahl für dein ambitioniertes Webprojekt? Node.js hat sich seit Langem als ernsthafte Plattform für skalierbare (nicht nur unternehmensweite) serverseitige JavaScript-Anwendungen etabliert. Moderne technologische Paradigmen und Konzepte machen Node.js zu einem einzigartigen Werkzeug für die Entwicklung von Hochleistungsanwendungen. Aktualisiere deine Skills: Unsere Experten zeigen dir den Weg in die Welt von demand und npm.

Nach dem Kurs kannst du Webanwendungen erstellen, die serverseitig ausgeführt werden. Viele Beispiele erleichtern die Umsetzung einer eigenen Anwendung. Nach der Schulung wissen die Teilnehmer, wie sie Datenbankzugriffe einbetten können. Du wirst feststellen, dass Node.js am besten für Operationen mit extremen Arbeitslasten geeignet ist.

Skalierbare Webanwendungen mit serverseitigem JavaScript

Node.js ist eine serverseitige JavaScript-Entwicklungsplattform für Unternehmensanwendungen. Es bietet eine effiziente Konnektivität zu externen Ressourcen wie Dateisystem und Netzwerk und basiert auf einem der schnellsten JavaScript-Compiler.

Da Node.js auf JavaScript basiert, sind die Einstiegshürden entsprechend niedrig. Node.js ist jedoch eine technisch ausgereifte Plattform und zeigt seine Stärken für performante Echtzeitanwendungen mit JavaScript als Skriptsprache kombiniert mit asynchroner Programmierung oder HTML5-Technologien."
108;online;oop;OOP;OOP;topics/oop.svg;;70;;;;;02.12.22 08:12;;08.02.23 23:27;2;;;;
109;online;openoffice-writer;OpenOffice Writer;OpenOffice Writer;topics/openoffice.svg;;72;;;;;02.12.22 08:12;;02.12.22 07:12;;;;;
110;online;oracle;Oracle;Oracle;topics/oracle.svg;;92;;;;;02.12.22 08:12;;02.12.22 07:12;;;;;
111;online;paintshop-pro;PaintShop Pro;PaintShop Pro;topics/paintshop-pro.webp;;82;;;;;02.12.22 08:12;;02.12.22 07:12;;;;;
112;online;php;PHP;PHP;topics/php.svg;;44;;;;;02.12.22 08:12;;02.12.22 07:12;;;;;
113;online;postgresql;PostgreSQL;PostgreSQL;topics/postgresql.svg;;113;;;;;02.12.22 08:12;;02.12.22 07:12;;;;;
114;online;powershell;PowerShell;PowerShell;topics/powershell.png;;136;;;;;02.12.22 08:12;;02.12.22 07:12;;;;;
115;online;prezi-next;Prezi Next;Prezi Next;topics/prezi-next.svg;;135;;;;;02.12.22 08:12;;08.02.23 22:49;2;;;;
116;online;python;Python;Python;topics/python.svg;;33;;;;;02.12.22 08:12;;02.12.22 07:12;;;;;
117;online;qlikview;QlikView;QlikView;topics/qlikview.svg;;80;;;;;02.12.22 08:12;;02.12.22 07:12;;;;;
118;online;quarkxpress;QuarkXPress;QuarkXPress;topics/quarkxpress.svg;;115;;;;;02.12.22 08:12;;02.12.22 07:12;;;;;
119;online;react;React;React;topics/react.svg;16;10;;;;;02.12.22 08:12;;01.06.23 12:44;5;;;;"React ist eine Open-Source-JavaScript-Bibliothek für das Erstellen von Benutzer-Oberflächen in HTML. Architekturmerkmale sind unidirektionaler virtuelles DOM und Datenfluss. React und Redux haben sich mittlerweile als beliebte Kombination etabliert. Es wird von Unternehmen wie Instagram, Facebook, PayPal, AirBnB und  NetFlix verwendet.

Programmierung komplexer Webanwendungen mit React

React ist mit Abstand das beliebteste Framework für moderne Webanwendungen. Zahlreiche namhafte Unternehmen setzen bei ihren Schnittstellen auf React. Wieso? Viele ältere Webanwendungen sammeln im Laufe der Zeit eine Menge schwer zu wartenden und zwingenden Code an. React mach es viel einfacher, einfacheren und wiederverwendbaren Code zu schreiben.

Revolutionärer Ansatz: Das Webinterface wird in kleine gekapselte Benutzeroberflächenkomponenten aufgeteilt. Die Programmierung der einzelnen Komponenten erfolgt dann mit der HTML-ähnlichen Deklarationssprache JSX. React kümmert sich um effizientes Rendern und weiß, wann welche Komponente neu gerendert werden muss. Am Ende fügen sich die einzelnen Komponenten wie Puzzleteile zum großen Ganzen zusammen: dem User Interface.

Moderne Softwareentwicklung mit React

React ist eine wesentliche Grundlage für viele Single-Page-Apps, iPhone-, Android- und Unternehmens-Apps. Lerne mit Medienreich die professionelle Entwicklung mit React von unseren Trainern – erfahrenen Softwarearchitekten und -entwicklern – von den Grundlagen bis hin zu praktischen Tipps und fortgeschrittenen Techniken.

ReactJS ist eine beliebte Open-Source-JavaScript-Bibliothek zur Entwicklung komponentenbasierter Benutzeroberflächen für interaktive Websites. Ursprünglich von Facebook entwickelt, verfolgt es einen radikalen „Einweg-Datenfluss“-Ansatz, da React entscheidet, welche Teile der Website neu gerendert werden müssen, wenn sich die Daten ändern.

In diesem React-Kurs lernst du, wie du mit React wiederverwendbare UI-Komponenten entwickelst und damit ganze Anwendungen selbst erstellst."
120;online;rhino;Rhino;Rhino;topics/rhino.png;;112;;;;;02.12.22 08:12;;02.12.22 07:12;;;;;
121;online;salesforce;Salesforce;Salesforce;topics/salesforce.svg;;40;;;;;02.12.22 08:12;;08.02.23 20:09;2;;;;
122;online;scrum;Scrum;Scrum;topics/scrum.svg;17;46;;;;;02.12.22 08:12;;08.02.23 22:24;2;;;;
123;online;shopware;Shopware;Shopware;topics/shopware.svg;18;88;;;;;02.12.22 08:12;;02.12.22 07:12;;;;;
124;online;sistrix;SISTRIX;SISTRIX;topics/sistrix.svg;;81;;;;;02.12.22 08:12;;02.12.22 07:12;;;;;
125;online;slack;Slack;Slack;topics/slack.svg;19;8;;;;;02.12.22 08:12;;01.06.23 12:43;5;;;;"Ob im Homeoffice, bei der Projektarbeit oder im Austausch mit Kolleg:innen am anderen Ende der Welt – ortsunabhängige digitale Zusammenarbeit ist heute wichtiger denn je. Die Kollaborationsplattform Slack ist dafür weltweit eines der beliebtesten Tools. Mit Slack kannst du bedarfsgerecht online kommunizieren, Workflows organisieren und Inhalte teilen. Wie du Slack dabei optimal nutzt, erfährst du in unseren Slack Schulungen.

Wir bieten unser Slack Live-Online-Training sowohl für Anwender:innen als auch für Administrator:innen an. Als Anwender:in lernst du Slack im Kurs Schritt-für-Schritt kennen. Du erhältst Einstiegsinformationen zum Umgang mit dem Programm und dessen Möglichkeiten. Du erfährst, wie du Kanäle nutzt, wie die verschiedenen Kommunikationsmöglichkeiten bei Slack funktionieren und wie du Inhalte mit anderen Nutzer:innen teilen kannst. Unser Training zeigt dir, wie du innerhalb der Slack-Workspaces Projekte und Arbeitsabläufe organisierst. Außerdem erhältst du im Kurs professionelle Praxistipps zu weiteren wichtigen Funktionen von Slack wie der Suchfunktion oder der Integration von Drittanbieter-Tools.

Du möchtest Slack für dein Unternehmen oder deine Projektarbeit nutzen und dabei selbst die Administration übernehmen? Dann empfehlen wir dir unseren Slack-Online-Kurs für Administrator:innen. Auch in dieser Schulung starten wir mit dem Slack-Grundwissen, um dir eine gute Basis zu bieten. Dann legen wir den Fokus auf die Konfiguration und Verwaltung. Du lernst, wie du Slack entsprechend der Bedürfnisse deines Teams konfigurieren kannst, welche organisatorischen Möglichkeiten dir das Programm bietet und wie du sie dir zunutze machst. Dabei vermitteln wir zusätzlich wichtiges Hintergrundwissen zur Umsetzung des Datenschutzes bei der Slack-Nutzung. Und selbstverständlich bekommst du auch in diesem Kurs von unseren professionellen Online-Trainer:innen viele nützliche Zusatztipps für den alltäglichen Umgang mit Slack."
126;online;solidworks;SolidWorks;SolidWorks;topics/solidworks.svg;;149;;;;;02.12.22 08:12;;23.02.23 18:56;2;;;;
127;online;spring;Spring;Spring;topics/spring.svg;;31;;;;;02.12.22 08:12;;02.12.22 07:12;;;;;
128;online;sql;SQL;SQL;topics/sql.svg;;47;;;;;02.12.22 08:12;;24.02.23 10:22;2;;;;
129;online;swift;Swift;Swift;topics/swift.svg;;29;;;;;02.12.22 08:12;;02.12.22 07:12;;;;;
130;online;tableau;Tableau;Tableau;topics/tableau.svg;20;147;;;;;02.12.22 08:12;;02.12.22 07:12;;;;;
131;online;think-cell;think-cell;think-cell;topics/think-cell.png;;141;;;;;02.12.22 08:12;;02.12.22 07:12;;;;;
132;online;trimble-sketchup;Trimble SketchUp;SketchUp;topics/trimble-sketchup.svg;;127;;;;;02.12.22 08:12;;02.12.22 07:12;;;;;
133;online;twitter;Twitter;Twitter;topics/twitter.svg;;154;;;;;02.12.22 08:12;;02.12.22 07:12;;;;;
134;online;typescript;TypeScript;TypeScript;topics/typescript.svg;;23;;;;;02.12.22 08:12;;02.12.22 07:12;;;;;
135;online;typo3;TYPO3;TYPO3;topics/typo3.svg;;68;;;;;02.12.22 08:12;;02.12.22 07:12;;;;;
136;online;unity;Unity;Unity;topics/unity.svg;;89;;;;;02.12.22 08:12;;02.12.22 07:12;;;;;
137;online;unix;Unix;Unix;topics/unix;;90;;;;;02.12.22 08:12;;22.05.23 14:40;5;;;;
138;online;unreal-engine;Unreal Engine;Unreal Engine;topics/unreal-engine.svg;;106;;;;;02.12.22 08:12;;02.12.22 07:12;;;;;
139;online;veeam;Veeam;Veeam;topics/veeam.svg;;96;;;;;02.12.22 08:12;;02.12.22 07:12;;;;;
140;online;vmware;vmware;vmware;topics/vmware.png;;108;;;;;02.12.22 08:12;;02.12.22 07:12;;;;;
141;online;vpn;VPN;VPN;topics/vpn.svg;;98;;;;;02.12.22 08:12;;23.02.23 18:48;2;;;;
